2.5 17 0 0 0 90
6.8 17 0 0 0 90
11.2 17 0 0 0 90
15.5 17 0 0 0 90
19.75 17 0 0 0 90
24.25 17 0 0 0 90
28.4 17 0 0 0 90
32.75 17 0 0 0 90
37.25 17 0 0 0 90
41.5 17 0 0 0 90
2.5 54 0 0 0 270
6.8 54 0 0 0 270
11.2 54 0 0 0 270
15.5 54 0 0 0 270
19.75 54 0 0 0 270
24.25 54 0 0 0 270
28.4 54 0 0 0 270
32.75 54 0 0 0 270
37.25 54 0 0 0 270
41.5 54 0 0 0 270
